id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game_id,player_id,team_id
12069193,2,0,4,0.333,6,2,0.36,25,9,0.875,8,7,33,4,5,27,8,0,5,857378,447,18
12069194,0,2,13,,0,0,0.4,10,4,0.333,3,1,38,10,3,9,23,1,4,857378,176,18
12069195,2,1,4,0.333,9,3,0.522,23,12,0.6,5,3,41,1,0,30,5,0,5,857378,3547238,18
12069196,7,1,4,0.375,8,3,0.471,17,8,1.0,4,4,39,1,0,23,5,2,3,857378,405,18
12069197,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,857378,12,18
12069198,4,0,4,0.5,2,1,0.667,3,2,,0,0,15,0,1,5,4,0,1,857378,666767,18
12069199,1,0,4,0.0,1,0,0.5,4,2,0.0,0,0,18,2,3,4,6,0,0,857378,383,18
12069200,3,0,1,0.4,5,2,0.571,14,8,0.0,1,0,20,1,4,18,2,1,0,857378,666809,18
12069201,0,0,1,0.0,0,0,0.0,1,0,0.0,0,0,09,0,0,0,1,0,0,857378,393,18
12069202,1,2,1,0.0,1,0,0.0,3,0,0.0,0,0,09,1,2,0,2,1,1,857378,667378,18
12069203,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,03,0,1,0,0,0,1,857378,159,18
12069204,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857378,3547295,18
12069205,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857378,38017715,18
12069206,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857378,38017700,18
12069207,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857378,17896056,18
12069208,5,1,8,0.2,10,2,0.435,23,10,1.0,2,2,39,5,1,24,13,0,1,857378,297,29
12069209,3,1,2,0.833,6,5,0.571,14,8,,0,0,35,1,6,21,3,4,4,857378,358,29
12069210,4,0,10,0.0,0,0,0.4,5,2,0.0,2,0,25,4,5,4,14,4,3,857378,457,29
12069211,6,1,3,0.583,12,7,0.588,17,10,1.0,2,2,35,2,1,29,5,0,2,857378,100,29
12069212,11,0,2,0.333,9,3,0.267,15,4,0.5,2,1,36,1,5,12,3,2,1,857378,104,29
12069213,2,4,2,,0,0,0.667,3,2,0.667,3,2,18,3,1,6,5,0,1,857378,38017705,29
12069214,4,0,1,,0,0,0.333,6,2,0.875,8,7,19,2,1,11,3,0,0,857378,413,29
12069215,1,0,3,0.333,9,3,0.375,16,6,,0,0,30,0,0,15,3,0,0,857378,38,29
12069216,1,1,3,0.0,2,0,0.25,4,1,0.0,2,0,14,0,1,2,3,0,1,857378,171,29
12069225,3,1,5,0.25,8,2,0.471,17,8,0.714,7,5,37,3,2,23,8,3,0,857377,475,10
12069227,4,0,1,0.0,0,0,0.5,4,2,0.0,0,0,19,0,3,4,1,0,0,857377,282,10
12069228,3,0,3,0.4,10,4,0.429,14,6,,0,0,24,1,0,16,4,0,4,857377,443,10
12069229,4,0,4,0.455,11,5,0.455,22,10,1.0,9,9,36,1,2,34,5,0,3,857377,115,10
12069230,7,0,1,0.0,2,0,0.4,5,2,0.75,4,3,27,0,0,7,1,3,4,857377,666848,10
12069232,0,0,2,0.0,0,0,1.0,2,2,0.0,0,0,08,0,1,4,2,0,2,857377,17553979,10
12069233,1,0,4,0.0,0,0,0.8,5,4,1.0,3,3,16,1,4,11,5,0,1,857377,3547240,10
12069234,0,0,0,0.333,3,1,0.333,3,1,,0,0,10,0,2,3,0,0,0,857377,131,10
12069235,1,0,1,0.25,4,1,0.2,5,1,0.0,0,0,13,0,0,3,1,1,1,857377,17553992,10
12069236,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857377,38017704,10
12069237,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857377,38017712,10
12069238,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857377,224,10
12069239,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857377,666676,10
12069240,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857377,7155648,10
12069241,1,1,6,0.5,10,5,0.5,12,6,0.0,0,0,28,0,5,17,6,1,0,857377,375,8
12069242,3,0,2,0.0,6,0,0.417,12,5,,0,0,29,1,1,10,3,0,3,857377,177,8
12069244,5,0,1,0.75,4,3,0.8,10,8,0.5,2,1,30,0,2,20,1,1,3,857377,69,8
12069245,1,0,2,0.5,6,3,0.5,14,7,0.0,0,0,33,2,3,17,4,2,2,857377,81,8
12069246,3,0,3,0.0,1,0,0.4,5,2,0.0,0,0,23,2,1,4,5,3,1,857377,38017709,8
12069247,5,0,0,0.333,3,1,0.4,10,4,0.833,6,5,19,0,3,14,0,0,3,857377,17896031,8
12069248,1,0,2,1.0,2,2,0.6,5,3,1.0,2,2,19,1,1,10,3,0,0,857377,188,8
12069249,1,0,2,0.0,0,0,0.0,1,0,0.5,2,1,11,0,1,1,2,3,1,857377,390,8
12069250,0,1,2,0.0,0,0,1.0,4,4,0.5,2,1,14,3,1,9,5,0,2,857377,250,8
12069251,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857377,666489,8
12069252,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857377,3547268,8
12069258,4,1,3,0.0,3,0,0.533,15,8,1.0,2,2,28,0,2,18,3,0,1,857372,666423,20
12069259,0,0,5,0.667,3,2,0.417,12,5,0.75,4,3,25,1,2,15,6,0,0,857372,387,20
12069260,1,2,1,0.0,0,0,1.0,3,3,0.5,4,2,23,4,2,8,5,0,2,857372,399,20
12069261,6,0,2,0.5,4,2,0.545,11,6,0.6,5,3,28,0,2,17,2,1,0,857372,73,20
12069262,2,1,1,0.4,5,2,0.375,8,3,0.0,0,0,20,0,4,8,1,1,1,857372,160,20
12069263,0,0,4,0.0,2,0,0.375,8,3,0.0,0,0,19,0,3,6,4,0,2,857372,666860,20
12069264,0,1,7,0.5,2,1,0.5,4,2,0.5,2,1,21,4,4,6,11,2,1,857372,201,20
12069265,3,1,3,0.4,5,2,0.583,12,7,,0,0,21,1,1,16,4,0,0,857372,3547243,20
12069266,7,0,6,0.375,8,3,0.571,14,8,1.0,1,1,27,1,2,20,7,0,3,857372,3547269,20
12069267,6,0,3,0.75,4,3,0.667,6,4,1.0,2,2,16,0,2,13,3,0,2,857372,401,20
12069268,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,03,0,1,0,0,0,0,857372,17896033,20
12069269,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,03,0,0,0,1,0,0,857372,17896063,20
12069270,0,0,2,1.0,1,1,1.0,1,1,0.0,0,0,02,0,0,3,2,0,0,857372,338,20
12069271,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,02,0,1,0,0,0,0,857372,19,20
12069272,0,0,1,0.0,1,0,0.0,1,0,0.0,0,0,01,0,0,0,1,0,0,857372,38017720,20
12069273,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857372,17895858,20
12069274,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857372,17896093,20
12069275,0,1,6,0.5,8,4,0.6,15,9,1.0,4,4,33,1,1,26,7,1,2,857372,3547256,9
12069276,1,0,4,0.5,2,1,0.778,9,7,0.75,4,3,26,0,0,18,4,0,1,857372,54,9
12069277,1,1,8,0.167,6,1,0.333,9,3,0.25,4,1,30,2,3,8,10,1,1,857372,3547267,9
12069278,7,0,4,0.167,6,1,0.375,16,6,0.5,4,2,32,4,3,15,8,2,4,857372,17896075,9
12069279,9,0,1,0.25,4,1,0.5,12,6,1.0,4,4,29,1,4,17,2,0,4,857372,38017682,9
12069280,0,0,7,0.0,1,0,0.5,8,4,0.0,1,0,23,3,4,8,10,1,1,857372,38017694,9
12069281,5,0,1,0.0,3,0,0.0,5,0,0.5,2,1,18,0,4,1,1,0,1,857372,3547241,9
12069282,0,0,1,0.0,3,0,0.167,6,1,,0,0,11,1,0,2,2,0,0,857372,259,9
12069292,1,1,4,0.5,10,5,0.533,15,8,1.0,1,1,28,2,4,22,6,1,3,857388,375,8
12069293,2,2,5,0.333,3,1,0.333,9,3,0.5,8,4,28,5,0,11,10,0,2,857388,177,8
12069295,2,0,5,0.6,10,6,0.538,13,7,1.0,1,1,32,0,5,21,5,0,2,857388,81,8
12069296,5,0,4,0.25,4,1,0.5,12,6,0.75,4,3,28,0,0,16,4,2,5,857388,335,8
12069297,2,1,1,0.75,4,3,0.6,5,3,0.0,0,0,16,0,1,9,1,1,1,857388,38017709,8
12069298,3,1,1,0.333,3,1,0.25,8,2,0.0,2,0,26,1,1,5,2,0,0,857388,69,8
12069299,2,0,1,1.0,2,2,1.0,5,5,0.5,4,2,20,0,2,14,1,0,0,857388,188,8
12069300,3,0,1,0.0,1,0,0.0,5,0,0.5,2,1,14,0,2,1,1,0,1,857388,17896031,8
12069301,0,0,0,,0,0,0.667,3,2,,0,0,9,0,4,4,0,0,1,857388,3547268,8
12069302,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857388,666489,8
12069303,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857388,250,8
12069304,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857388,390,8
12069305,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857388,422,8
12069306,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857388,38017721,8
12069307,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857388,38017727,8
12069308,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857388,38017735,8
12069309,4,0,4,0.143,7,1,0.231,13,3,0.75,8,6,30,3,5,13,7,3,2,857388,666541,21
12069310,0,1,1,0.0,0,0,0.0,1,0,0.0,0,0,12,0,1,0,1,2,0,857388,3547271,21
12069311,0,0,2,0.5,4,2,0.667,6,4,,0,0,18,0,0,10,2,1,2,857388,17896021,21
12069313,7,0,3,0.2,5,1,0.458,24,11,1.0,5,5,34,0,4,28,3,1,5,857388,175,21
12069314,1,0,6,0.5,2,1,0.333,3,1,1.0,2,2,16,0,1,5,6,0,0,857388,17896078,21
12069315,4,0,3,0.4,5,2,0.455,11,5,0.333,3,1,28,1,4,13,4,0,1,857388,17896036,21
12069316,1,0,6,0.571,7,4,0.6,10,6,1.0,2,2,19,0,3,18,6,0,0,857388,337,21
12069317,3,3,2,0.5,4,2,0.5,4,2,0.0,0,0,21,0,2,6,2,2,1,857388,666429,21
12069318,0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,07,0,0,0,0,0,0,857388,38017716,21
12069326,2,0,4,0.333,6,2,0.471,17,8,,0,0,35,2,1,18,6,1,1,857385,17896026,22
12069327,3,1,4,0.286,7,2,0.316,19,6,0.818,11,9,33,1,1,23,5,0,2,857385,38017683,22
12069328,5,1,7,1.0,1,1,0.462,13,6,0.5,4,2,35,5,5,15,12,0,3,857385,85,22
12069329,1,0,3,0.625,8,5,0.688,16,11,1.0,2,2,35,1,3,29,4,1,0,857385,402,22
12069330,6,1,8,0.4,5,2,0.462,13,6,0.0,2,0,32,1,4,14,9,1,2,857385,3547251,22
12069331,1,0,3,0.0,1,0,0.25,4,1,0.5,2,1,19,0,2,3,3,1,1,857385,38017607,22
12069333,2,0,2,1.0,2,2,1.0,3,3,0.0,0,0,16,2,3,8,4,0,0,857385,666818,22
12069334,0,4,5,0.0,1,0,0.429,7,3,,0,0,15,0,2,6,5,0,0,857385,666451,22
12069335,0,0,0,0.0,0,0,0.0,0,0,0.5,2,1,09,0,1,1,0,1,0,857385,3547257,22
12069336,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857385,38017724,22
12069337,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857385,666885,22
12069338,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857385,165,22
12069339,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857385,196,22
12069340,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857385,229,22
12069341,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857385,17896073,22
12069342,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857385,462,22
12069343,4,1,8,0.167,6,1,0.25,16,4,0.75,4,3,38,1,1,12,9,1,2,857385,70,2
12069344,1,2,8,0.4,10,4,0.667,21,14,0.889,9,8,38,0,2,40,8,1,1,857385,434,2
12069345,0,1,1,0.0,0,0,0.5,2,1,0.0,0,0,14,2,4,2,3,0,0,857385,459,2
12069346,4,0,2,0.556,9,5,0.588,17,10,0.667,3,2,37,2,2,27,4,1,0,857385,473,2
12069347,8,0,2,0.111,9,1,0.182,11,2,1.0,1,1,37,0,3,6,2,1,2,857385,420,2
12069348,2,2,6,1.0,3,3,1.0,3,3,1.0,4,4,31,0,5,13,6,0,0,857385,666965,2
12069349,1,0,0,0.0,1,0,0.0,1,0,0.0,0,0,09,0,1,0,0,1,0,857385,189,2
12069350,4,0,1,0.25,4,1,0.4,10,4,0.8,5,4,21,1,1,13,2,0,2,857385,65,2
12069351,0,0,0,1.0,1,1,0.5,2,1,0.0,0,0,04,0,1,3,0,0,0,857385,3547276,2
12069360,2,0,4,0.5,6,3,0.545,11,6,,0,0,36,0,2,15,4,0,1,857382,200,23
12069361,1,0,4,0.5,2,1,0.5,2,1,0.0,0,0,29,0,1,3,4,1,1,857382,450,23
12069362,3,2,10,0.0,2,0,0.56,25,14,0.8,15,12,36,3,2,40,13,1,2,857382,145,23
12069363,6,0,2,0.375,8,3,0.444,18,8,0.667,9,6,40,1,3,25,3,1,3,857382,3547254,23
12069364,12,2,5,0.167,6,1,0.222,18,4,0.75,4,3,40,4,3,12,9,1,2,857382,192,23
12069365,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,09,2,0,0,2,0,0,857382,194,23
12069366,1,0,3,0.0,2,0,0.0,3,0,0.0,0,0,15,0,2,0,3,2,0,857382,313,23
12069367,1,1,0,0.0,1,0,0.5,2,1,0.0,0,0,17,2,1,2,2,0,2,857382,2175,23
12069368,0,0,0,0.667,3,2,0.75,4,3,,0,0,15,0,1,8,0,0,1,857382,344,23
12069369,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,03,0,0,0,0,0,0,857382,666923,23
12069370,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857382,260,23
12069371,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857382,320,23
12069372,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857382,3547270,23
12069373,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857382,17896025,23
12069374,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857382,38017649,23
12069375,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857382,38017678,23
12069377,1,1,3,0.0,2,0,0.0,3,0,0.5,2,1,10,0,1,1,3,0,1,857382,38017699,27
12069378,3,1,5,,0,0,0.667,9,6,0.5,2,1,27,7,5,13,12,0,1,857382,373,27
12069379,3,0,4,0.5,8,4,0.643,14,9,,0,0,34,0,1,22,4,1,1,857382,3547246,27
12069380,4,0,1,,0,0,0.5,12,6,1.0,5,5,30,0,1,17,1,1,4,857382,3547274,27
12069382,4,1,3,0.25,4,1,0.25,8,2,0.0,0,0,22,0,2,5,3,0,1,857382,17896051,27
12069383,2,1,2,0.0,0,0,0.5,2,1,0.0,0,0,14,2,2,2,4,1,0,857382,666873,27
12069384,1,1,3,0.8,5,4,0.556,9,5,,0,0,24,0,1,14,3,0,1,857382,305,27
12069385,1,0,2,1.0,1,1,1.0,1,1,0.0,0,0,08,1,1,3,3,0,1,857382,102,27
12069386,5,2,1,0.0,3,0,0.25,4,1,0.0,0,0,13,0,3,2,1,0,0,857382,129,27
12069393,2,0,3,0.286,7,2,0.273,11,3,0.75,4,3,28,2,2,11,5,1,0,857389,8,17
12069394,3,0,10,0.667,3,2,0.81,21,17,0.615,13,8,28,2,2,44,12,0,4,857389,15,17
12069395,2,5,5,0.5,6,3,0.429,7,3,,0,0,29,0,3,9,5,2,1,857389,283,17
12069396,4,0,1,0.0,3,0,0.0,4,0,0.0,0,0,25,0,4,0,1,2,3,857389,87,17
12069397,10,3,5,0.75,4,3,0.533,15,8,,0,0,32,0,2,19,5,0,2,857389,214,17
12069398,6,0,2,0.667,3,2,0.75,4,3,0.5,2,1,24,0,2,9,2,0,0,857389,211,17
12069399,1,1,5,1.0,1,1,0.6,10,6,0.0,0,0,22,3,2,13,8,1,2,857389,377,17
12069400,0,0,3,1.0,1,1,0.667,6,4,,0,0,18,0,1,9,3,0,3,857389,3547207,17
12069401,0,0,1,0.0,1,0,0.0,1,0,0.0,0,0,12,0,1,0,1,0,0,857389,301,17
12069402,0,1,4,1.0,2,2,0.6,5,3,0.5,2,1,15,1,3,9,5,0,0,857389,223,17
12069403,0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,02,0,0,2,0,0,0,857389,38017676,17
12069404,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,02,0,0,0,0,0,0,857389,38017733,17
12069405,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,02,0,0,0,0,0,1,857389,17896059,17
12069406,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,857389,2148,17
12069407,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857389,105,17
12069408,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857389,226,17
12069409,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857389,315,17
12069410,2,0,3,0.4,5,2,0.545,11,6,0.0,1,0,30,2,1,14,5,0,1,857389,3547294,11
12069411,1,2,9,0.429,7,3,0.333,15,5,,0,0,28,2,3,13,11,0,0,857389,38017684,11
12069412,2,0,4,1.0,1,1,0.667,3,2,0.5,2,1,25,4,2,6,8,4,2,857389,17896070,11
12069413,2,0,3,0.571,7,4,0.316,19,6,1.0,6,6,32,1,3,22,4,1,2,857389,17895966,11
12069414,7,0,3,0.5,4,2,0.333,15,5,0.857,7,6,34,2,4,18,5,2,2,857389,666849,11
12069415,1,0,1,0.0,2,0,0.333,3,1,,0,0,14,0,2,2,1,0,1,857389,17895968,11
12069416,1,3,2,0.75,4,3,0.444,9,4,,0,0,19,0,3,11,2,1,1,857389,38017695,11
12069418,1,0,1,0.0,2,0,0.2,5,1,0.5,2,1,16,1,1,3,2,0,1,857389,17896023,11
12069427,1,0,2,,0,0,0.333,9,3,1.0,7,7,33,0,2,13,2,2,0,857383,125,5
12069428,0,0,2,0.333,3,1,0.286,7,2,0.5,2,1,16,1,1,6,3,1,1,857383,3547248,5
12069429,3,3,3,0.667,3,2,0.583,12,7,,0,0,31,1,3,16,4,0,2,857383,460,5
12069432,2,2,2,0.0,2,0,0.4,5,2,0.667,3,2,14,1,0,6,3,2,0,857383,666604,5
12069433,1,0,0,0.0,5,0,0.25,8,2,1.0,1,1,24,1,3,5,1,0,0,857383,666956,5
12069434,0,0,4,0.0,1,0,0.375,8,3,1.0,2,2,13,3,2,8,7,2,3,857383,137,5
12069435,2,0,2,0.0,1,0,0.0,1,0,1.0,2,2,17,0,1,2,2,0,1,857383,89,5
12069436,3,0,2,0.0,1,0,0.5,4,2,0.0,0,0,11,0,1,4,2,0,1,857383,136,5
12069437,0,1,1,1.0,1,1,0.667,3,2,0.75,4,3,17,1,1,8,2,2,1,857383,247,5
12069438,0,0,1,0.0,1,0,0.0,1,0,0.0,0,0,04,1,0,0,2,0,0,857383,60,5
12069439,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,04,0,0,0,0,0,1,857383,38017719,5
12069440,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,02,0,0,0,0,0,0,857383,4197388,5
12069441,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857383,24102469,5
12069442,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857383,16,5
12069443,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857383,27,5
12069444,8,1,4,0.5,6,3,0.333,12,4,0.75,4,3,33,0,1,14,4,1,2,857383,277,6
12069445,1,1,2,,0,0,0.778,9,7,1.0,2,2,25,1,1,16,3,1,3,857383,17896076,6
12069446,2,1,3,,0,0,0.667,6,4,,0,0,29,3,2,8,6,0,2,857383,9,6
12069447,0,0,1,0.0,2,0,0.2,5,1,0.0,0,0,27,0,1,2,1,0,3,857383,3547247,6
12069449,4,0,2,0.667,3,2,0.625,8,5,1.0,3,3,26,0,5,15,2,0,1,857383,359,6
12069450,4,1,12,0.833,6,5,0.556,9,5,,0,0,23,0,1,15,12,0,0,857383,285,6
12069451,4,0,4,0.0,1,0,0.6,5,3,0.0,0,0,15,0,1,6,4,1,1,857383,343,6
12069452,0,1,2,,0,0,0.857,7,6,,0,0,16,1,1,12,3,0,0,857383,284,6
12069453,0,0,1,0.0,0,0,0.0,1,0,0.0,0,0,04,0,0,0,1,0,0,857383,3547279,6
12069454,0,0,1,1.0,1,1,1.0,1,1,0.0,0,0,04,0,1,3,1,0,0,857383,38017662,6
12069460,0,0,3,0.5,4,2,0.6,5,3,0.0,0,0,24,0,2,8,3,1,0,857390,75,7
12069461,1,1,2,0.25,4,1,0.5,6,3,0.0,1,0,27,3,2,7,5,1,1,857390,158,7
12069462,1,2,4,0.0,0,0,0.75,4,3,0.0,0,0,13,2,3,6,6,0,1,857390,306,7
12069463,2,0,2,0.6,5,3,0.462,13,6,,0,0,28,0,2,15,2,0,3,857390,130,7
12069464,10,2,5,0.444,9,4,0.522,23,12,0.8,5,4,30,2,2,32,7,2,3,857390,132,7
12069465,2,0,2,0.333,6,2,0.3,10,3,1.0,8,8,26,0,1,16,2,0,0,857390,191,7
12069467,0,0,6,0.667,3,2,0.6,5,3,0.5,2,1,21,2,1,9,8,2,1,857390,257,7
12069468,1,0,0,1.0,1,1,1.0,1,1,1.0,2,2,16,0,5,5,0,0,1,857390,3547258,7
12069469,0,1,0,0.0,0,0,0.0,0,0,0.5,2,1,07,0,2,1,0,0,1,857390,379,7
12069470,1,0,2,0.0,0,0,0.0,0,0,1.0,2,2,07,0,0,2,2,0,0,857390,370,7
12069471,0,0,1,0.0,2,0,0.0,3,0,0.0,0,0,06,0,0,0,1,0,2,857390,38017679,7
12069472,2,0,1,0.0,1,0,0.25,4,1,0.0,0,0,05,1,0,2,2,1,0,857390,17896074,7
12069473,0,0,1,1.0,1,1,1.0,4,4,0.0,0,0,04,1,0,9,2,0,0,857390,133,7
12069474,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857390,44,7
12069475,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857390,3547304,7
12069476,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857390,347,7
12069477,4,0,5,0.4,5,2,0.364,11,4,1.0,4,4,27,0,2,14,5,1,1,857390,3547287,15
12069478,0,0,4,0.333,3,1,0.5,4,2,1.0,3,3,21,2,5,8,6,0,2,857390,17896067,15
12069479,1,4,3,,0,0,0.333,3,1,0.0,2,0,22,1,1,2,4,1,3,857390,3,15
12069480,0,0,1,0.333,3,1,0.5,4,2,,0,0,20,1,2,5,2,0,1,857390,666703,15
12069481,4,0,1,0.0,2,0,0.5,12,6,1.0,8,8,30,0,3,20,1,1,3,857390,666786,15
12069483,5,1,0,0.333,6,2,0.375,8,3,0.667,3,2,24,0,0,10,0,1,1,857390,249,15
12069484,1,1,3,,0,0,0.571,7,4,,0,0,17,0,2,8,3,0,1,857390,666505,15
12069485,0,0,2,0.4,5,2,0.333,6,2,,0,0,22,0,5,6,2,0,1,857390,38017728,15
12069486,2,2,0,0.0,0,0,0.0,2,0,0.0,1,0,09,0,0,0,0,0,2,857390,38017702,15
12069494,0,3,1,0.333,3,1,0.4,5,2,1.0,2,2,23,0,3,7,1,0,1,857386,3547250,12
12069495,1,3,12,0.2,5,1,0.563,16,9,0.0,1,0,28,3,2,19,15,0,1,857386,3547264,12
12069496,1,5,3,,0,0,0.333,6,2,0.8,5,4,22,2,3,8,5,0,0,857386,17896035,12
12069497,1,1,1,0.333,6,2,0.25,8,2,,0,0,16,1,1,6,2,0,2,857386,210,12
12069498,10,0,2,0.5,6,3,0.438,16,7,0.875,8,7,32,2,2,24,4,5,1,857386,3547245,12
12069499,2,0,6,0.625,8,5,0.556,18,10,1.0,2,2,31,1,3,27,7,0,2,857386,38017686,12
12069500,4,1,7,0.333,3,1,0.75,8,6,0.25,4,1,25,8,3,14,15,1,1,857386,666442,12
12069501,2,1,2,0.143,7,1,0.214,14,3,1.0,2,2,21,0,3,9,2,0,1,857386,17896030,12
12069502,2,1,1,0.0,1,0,0.0,3,0,0.0,0,0,20,1,0,0,2,0,0,857386,17896116,12
12069503,2,0,3,,0,0,0.333,3,1,,0,0,13,1,0,2,4,1,1,857386,304,12
12069504,3,0,1,0.667,3,2,0.5,6,3,,0,0,9,1,1,8,2,0,1,857386,38017507,12
12069505,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857386,666468,12
12069506,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857386,242,12
12069507,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857386,452,12
12069508,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857386,38017701,12
12069509,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857386,17553983,12
12069510,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857386,439,12
12069511,3,0,7,0.25,8,2,0.313,16,5,1.0,8,8,36,4,1,20,11,1,1,857386,3547256,9
12069512,5,0,2,0.4,10,4,0.313,16,5,1.0,2,2,32,1,1,16,3,0,0,857386,54,9
12069514,5,0,8,0.667,3,2,0.462,13,6,0.5,6,3,34,2,3,17,10,1,5,857386,38017682,9
12069515,4,0,2,0.5,8,4,0.421,19,8,1.0,2,2,33,2,3,22,4,1,2,857386,17896075,9
12069516,2,1,0,0.333,3,1,0.5,4,2,,0,0,17,0,2,5,0,0,0,857386,3547241,9
12069517,0,2,1,0.0,0,0,1.0,3,3,0.0,0,0,18,2,0,6,3,0,0,857386,38017694,9
12069518,3,0,1,0.667,3,2,0.5,6,3,1.0,2,2,16,0,2,10,1,0,0,857386,251,9
12069519,0,0,2,0.667,3,2,0.5,6,3,,0,0,16,0,3,8,2,2,3,857386,17896071,9
12069528,0,0,6,0.0,3,0,0.2,10,2,0.571,7,4,34,1,2,8,7,1,1,857387,30,26
12069529,1,0,2,0.5,2,1,0.333,3,1,,0,0,18,1,1,3,3,0,0,857387,666821,26
