,Unnamed: 0,id,date,home_team_score,period,postseason,season,visitor_team_score,home_team_id,visitor_team_id,visitor_team_name,visitor_team_name,home_team_name
1196,1196,857539,2022-11-12,121,4,False,2022,112,30,29,Utah Jazz,Utah Jazz,Washington Wizards
1197,1197,857505,2022-11-07,127,4,False,2022,134,22,11,Houston Rockets,Houston Rockets,Orlando Magic
1198,1198,857521,2022-11-09,111,4,False,2022,115,5,19,New Orleans Pelicans,New Orleans Pelicans,Chicago Bulls
1199,1199,857537,2022-11-11,111,4,False,2022,93,27,17,Milwaukee Bucks,Milwaukee Bucks,San Antonio Spurs
1200,1200,857564,2022-11-15,103,4,False,2022,101,7,13,LA Clippers,LA Clippers,Dallas Mavericks
1201,1201,857552,2022-11-13,116,4,False,2022,103,14,3,Brooklyn Nets,Brooklyn Nets,Los Angeles Lakers
1202,1202,857559,2022-11-14,105,4,False,2022,112,22,4,Charlotte Hornets,Charlotte Hornets,Orlando Magic
1203,1203,857569,2022-11-16,108,4,False,2022,126,22,18,Minnesota Timberwolves,Minnesota Timberwolves,Orlando Magic
1204,1204,857576,2022-11-17,130,4,False,2022,112,26,27,San Antonio Spurs,San Antonio Spurs,Sacramento Kings
1205,1205,857584,2022-11-18,132,6,False,2022,122,6,4,Charlotte Hornets,Charlotte Hornets,Cleveland Cavaliers
1206,1206,857606,2022-11-21,123,4,False,2022,102,12,22,Orlando Magic,Orlando Magic,Indiana Pacers
1207,1207,857593,2022-11-19,109,4,False,2022,112,23,18,Minnesota Timberwolves,Minnesota Timberwolves,Philadelphia 76ers
1208,1208,857599,2022-11-20,106,4,False,2022,102,30,4,Charlotte Hornets,Charlotte Hornets,Washington Wizards
1209,1209,857613,2022-11-22,109,4,False,2022,113,15,26,Sacramento Kings,Sacramento Kings,Memphis Grizzlies
1210,1210,857634,2022-11-25,122,4,False,2022,104,2,26,Sacramento Kings,Sacramento Kings,Boston Celtics
1211,1211,857699,2022-12-04,95,4,False,2022,133,27,24,Phoenix Suns,Phoenix Suns,San Antonio Spurs
1212,1212,857652,2022-11-27,94,4,False,2022,102,9,6,Cleveland Cavaliers,Cleveland Cavaliers,Detroit Pistons
1213,1213,857655,2022-11-28,142,4,False,2022,127,30,18,Minnesota Timberwolves,Minnesota Timberwolves,Washington Wizards
1214,1214,857673,2022-11-30,126,4,False,2022,108,19,28,Toronto Raptors,Toronto Raptors,New Orleans Pelicans
1215,1215,857689,2022-12-02,107,4,False,2022,96,6,22,Orlando Magic,Orlando Magic,Cleveland Cavaliers
1216,1216,857694,2022-12-03,96,4,False,2022,105,4,17,Milwaukee Bucks,Milwaukee Bucks,Charlotte Hornets
1217,1217,857725,2022-12-07,116,5,False,2022,111,22,13,LA Clippers,LA Clippers,Orlando Magic
1218,1218,857711,2022-12-05,102,4,False,2022,109,22,17,Milwaukee Bucks,Milwaukee Bucks,Orlando Magic
1219,1219,857716,2022-12-06,116,4,False,2022,102,6,14,Los Angeles Lakers,Los Angeles Lakers,Cleveland Cavaliers
1220,1220,857746,2022-12-10,133,4,False,2022,136,12,3,Brooklyn Nets,Brooklyn Nets,Indiana Pacers
1221,1221,857730,2022-12-08,120,4,False,2022,121,25,8,Denver Nuggets,Denver Nuggets,Portland Trail Blazers
1222,1222,857737,2022-12-09,121,4,False,2022,111,12,30,Washington Wizards,Washington Wizards,Indiana Pacers
1223,1223,857753,2022-12-11,129,5,False,2022,124,19,24,Phoenix Suns,Phoenix Suns,New Orleans Pelicans
1224,1224,857776,2022-12-14,134,5,False,2022,141,4,9,Detroit Pistons,Detroit Pistons,Charlotte Hornets
1225,1225,857760,2022-12-12,82,4,False,2022,87,12,16,Miami Heat,Miami Heat,Indiana Pacers
1226,1226,857767,2022-12-13,123,4,False,2022,103,23,26,Sacramento Kings,Sacramento Kings,Philadelphia 76ers
1227,1227,857788,2022-12-16,113,4,False,2022,122,9,26,Sacramento Kings,Sacramento Kings,Detroit Pistons
1228,1228,857780,2022-12-15,142,4,False,2022,101,15,17,Milwaukee Bucks,Milwaukee Bucks,Memphis Grizzlies
1229,1229,857814,2022-12-19,104,5,False,2022,101,23,28,Toronto Raptors,Toronto Raptors,Philadelphia 76ers
1230,1230,857792,2022-12-17,101,4,False,2022,111,27,16,Miami Heat,Miami Heat,San Antonio Spurs
1231,1231,857818,2022-12-20,103,4,False,2022,113,16,5,Chicago Bulls,Chicago Bulls,Miami Heat
1232,1232,857842,2022-12-23,130,4,False,2022,105,1,9,Detroit Pistons,Detroit Pistons,Atlanta Hawks
1233,1233,857823,2022-12-21,113,4,False,2022,93,23,9,Detroit Pistons,Detroit Pistons,Philadelphia 76ers
1234,1234,857862,2022-12-27,116,4,False,2022,111,30,23,Philadelphia 76ers,Philadelphia 76ers,Washington Wizards
1235,1235,857856,2022-12-26,126,4,False,2022,122,27,29,Utah Jazz,Utah Jazz,San Antonio Spurs
1236,1236,857889,2022-12-30,121,4,False,2022,130,1,14,Los Angeles Lakers,Los Angeles Lakers,Atlanta Hawks
1237,1237,857876,2022-12-28,112,4,False,2022,107,10,29,Utah Jazz,Utah Jazz,Golden State Warriors
1238,1238,857880,2022-12-29,135,4,False,2022,126,12,6,Cleveland Cavaliers,Cleveland Cavaliers,Indiana Pacers
1239,1239,857894,2022-12-31,106,4,False,2022,123,4,3,Brooklyn Nets,Brooklyn Nets,Charlotte Hornets
1240,1240,857932,2023-01-05,122,4,False,2022,91,8,13,LA Clippers,LA Clippers,Denver Nuggets
1241,1241,857913,2023-01-02,139,4,False,2022,103,3,27,San Antonio Spurs,San Antonio Spurs,Brooklyn Nets
1242,1242,857917,2023-01-03,115,4,False,2022,117,29,26,Sacramento Kings,Sacramento Kings,Utah Jazz
1243,1243,857926,2023-01-04,90,4,False,2022,88,6,24,Phoenix Suns,Phoenix Suns,Cleveland Cavaliers
1244,1244,857937,2023-01-06,112,4,False,2022,126,23,5,Chicago Bulls,Chicago Bulls,Philadelphia 76ers
1245,1245,858056,2023-01-22,125,4,False,2022,116,28,20,New York Knicks,New York Knicks,Toronto Raptors
1246,1246,858051,2023-01-21,138,4,False,2022,118,30,22,Orlando Magic,Orlando Magic,Washington Wizards
1247,1247,858066,2023-01-23,113,4,False,2022,98,22,2,Boston Celtics,Boston Celtics,Orlando Magic
1248,1248,858081,2023-01-25,107,4,False,2022,99,17,8,Denver Nuggets,Denver Nuggets,Milwaukee Bucks
1249,1249,858086,2023-01-26,122,4,False,2022,130,3,9,Detroit Pistons,Detroit Pistons,Brooklyn Nets
1250,1250,858109,2023-01-29,122,4,False,2022,99,6,13,LA Clippers,LA Clippers,Cleveland Cavaliers
1251,1251,858094,2023-01-27,111,4,False,2022,100,18,15,Memphis Grizzlies,Memphis Grizzlies,Minnesota Timberwolves
1252,1252,858103,2023-01-28,122,4,False,2022,115,3,20,New York Knicks,New York Knicks,Brooklyn Nets
1253,1253,858115,2023-01-30,121,4,False,2022,104,3,14,Los Angeles Lakers,Los Angeles Lakers,Brooklyn Nets
1254,1254,858145,2023-02-03,107,4,False,2022,104,12,26,Sacramento Kings,Sacramento Kings,Indiana Pacers
1255,1255,858121,2023-01-31,123,5,False,2022,129,20,14,Los Angeles Lakers,Los Angeles Lakers,New York Knicks
1256,1256,858131,2023-02-01,105,4,False,2022,94,23,22,Orlando Magic,Orlando Magic,Philadelphia 76ers
1257,1257,858136,2023-02-02,128,4,False,2022,113,6,15,Memphis Grizzlies,Memphis Grizzlies,Cleveland Cavaliers
1258,1258,857991,2023-01-13,111,4,False,2022,113,12,1,Atlanta Hawks,Atlanta Hawks,Indiana Pacers
1259,1259,857948,2023-01-07,127,4,False,2022,117,7,19,New Orleans Pelicans,New Orleans Pelicans,Dallas Mavericks
1260,1260,857955,2023-01-08,117,4,False,2022,105,28,25,Portland Trail Blazers,Portland Trail Blazers,Toronto Raptors
1261,1261,857962,2023-01-09,122,4,False,2022,109,8,14,Los Angeles Lakers,Los Angeles Lakers,Denver Nuggets
1262,1262,857971,2023-01-10,132,4,False,2022,120,28,4,Charlotte Hornets,Charlotte Hornets,Toronto Raptors
1263,1263,857976,2023-01-11,135,4,False,2022,118,9,18,Minnesota Timberwolves,Minnesota Timberwolves,Detroit Pistons
1264,1264,858000,2023-01-14,106,4,False,2022,122,4,2,Boston Celtics,Boston Celtics,Charlotte Hornets
1265,1265,858005,2023-01-15,121,4,False,2022,100,13,11,Houston Rockets,Houston Rockets,LA Clippers
1266,1266,858019,2023-01-17,106,4,False,2022,98,27,3,Brooklyn Nets,Brooklyn Nets,San Antonio Spurs
1267,1267,858013,2023-01-16,132,4,False,2022,119,17,12,Indiana Pacers,Indiana Pacers,Milwaukee Bucks
1268,1268,858031,2023-01-18,122,4,False,2022,130,7,1,Atlanta Hawks,Atlanta Hawks,Dallas Mavericks
1269,1269,858034,2023-01-19,121,5,False,2022,118,2,10,Golden State Warriors,Golden State Warriors,Boston Celtics
1270,1270,858040,2023-01-20,115,4,False,2022,90,7,16,Miami Heat,Miami Heat,Dallas Mavericks
1271,1271,858041,2023-01-20,126,4,False,2022,131,27,13,LA Clippers,LA Clippers,San Antonio Spurs
1272,1272,858106,2023-01-29,122,4,False,2022,117,4,16,Miami Heat,Miami Heat,Charlotte Hornets
1273,1273,858070,2023-01-24,116,4,False,2022,110,12,5,Chicago Bulls,Chicago Bulls,Indiana Pacers
1274,1274,858067,2023-01-24,105,4,False,2022,103,20,6,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks
1275,1275,858069,2023-01-24,98,4,False,2022,95,16,2,Boston Celtics,Boston Celtics,Miami Heat
1276,1276,858043,2023-01-20,134,4,False,2022,111,8,12,Indiana Pacers,Indiana Pacers,Denver Nuggets
1277,1277,858068,2023-01-24,98,4,False,2022,99,19,8,Denver Nuggets,Denver Nuggets,New Orleans Pelicans
1278,1278,858042,2023-01-20,106,4,False,2022,117,29,3,Brooklyn Nets,Brooklyn Nets,Utah Jazz
1279,1279,858071,2023-01-24,126,4,False,2022,127,7,30,Washington Wizards,Washington Wizards,Dallas Mavericks
1280,1280,858039,2023-01-20,123,4,False,2022,110,22,19,New Orleans Pelicans,New Orleans Pelicans,Orlando Magic
1281,1281,858037,2023-01-20,118,4,False,2022,113,26,21,Oklahoma City Thunder,Oklahoma City Thunder,Sacramento Kings
1282,1282,858044,2023-01-20,122,4,False,2022,121,14,15,Memphis Grizzlies,Memphis Grizzlies,Los Angeles Lakers
1283,1283,858073,2023-01-24,115,4,False,2022,133,14,13,LA Clippers,LA Clippers,Los Angeles Lakers
1284,1284,858045,2023-01-20,139,4,False,2022,124,1,20,New York Knicks,New York Knicks,Atlanta Hawks
1285,1285,858038,2023-01-20,114,4,False,2022,120,6,10,Golden State Warriors,Golden State Warriors,Cleveland Cavaliers
1286,1286,858075,2023-01-25,113,4,False,2022,104,14,27,San Antonio Spurs,San Antonio Spurs,Los Angeles Lakers
1287,1287,858194,2023-02-10,107,4,False,2022,118,19,6,Cleveland Cavaliers,Cleveland Cavaliers,New Orleans Pelicans
1288,1288,858153,2023-02-04,131,4,False,2022,126,19,14,Los Angeles Lakers,Los Angeles Lakers,New Orleans Pelicans
1289,1289,858169,2023-02-06,141,4,False,2022,114,10,21,Oklahoma City Thunder,Oklahoma City Thunder,Golden State Warriors
1290,1290,858178,2023-02-08,125,4,False,2022,122,25,10,Golden State Warriors,Golden State Warriors,Portland Trail Blazers
1291,1291,858162,2023-02-06,108,4,False,2022,127,25,17,Milwaukee Bucks,Milwaukee Bucks,Portland Trail Blazers
1292,1292,858176,2023-02-08,113,4,False,2022,85,6,9,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers
1293,1293,858205,2023-02-11,103,5,False,2022,107,22,16,Miami Heat,Miami Heat,Orlando Magic
1294,1294,858208,2023-02-11,133,5,False,2022,128,26,7,Dallas Mavericks,Dallas Mavericks,Sacramento Kings
1295,1295,858182,2023-02-08,116,4,False,2022,111,16,12,Indiana Pacers,Indiana Pacers,Miami Heat
1296,1296,858154,2023-02-04,123,4,False,2022,115,17,16,Miami Heat,Miami Heat,Milwaukee Bucks
1297,1297,858181,2023-02-08,112,4,False,2022,98,28,27,San Antonio Spurs,San Antonio Spurs,Toronto Raptors
1298,1298,858195,2023-02-10,127,4,False,2022,116,2,4,Charlotte Hornets,Charlotte Hornets,Boston Celtics
1299,1299,858192,2023-02-10,138,6,False,2022,131,9,27,San Antonio Spurs,San Antonio Spurs,Detroit Pistons
1300,1300,858191,2023-02-10,104,4,False,2022,117,12,24,Phoenix Suns,Phoenix Suns,Indiana Pacers
1301,1301,858184,2023-02-08,128,4,False,2022,130,11,26,Sacramento Kings,Sacramento Kings,Houston Rockets
1302,1302,858156,2023-02-05,136,4,False,2022,104,19,26,Sacramento Kings,Sacramento Kings,New Orleans Pelicans
1303,1303,858168,2023-02-06,91,4,False,2022,114,30,6,Cleveland Cavaliers,Cleveland Cavaliers,Washington Wizards
1304,1304,858209,2023-02-12,119,4,False,2022,118,28,9,Detroit Pistons,Detroit Pistons,Toronto Raptors
1305,1305,858374,2023-03-13,119,4,False,2022,115,16,29,Utah Jazz,Utah Jazz,Miami Heat
1306,1306,858311,2023-03-04,109,5,False,2022,116,30,28,Toronto Raptors,Toronto Raptors,Washington Wizards
1307,1307,858211,2023-02-13,121,4,False,2022,124,7,18,Minnesota Timberwolves,Minnesota Timberwolves,Dallas Mavericks
1308,1308,858212,2023-02-13,135,4,False,2022,126,10,30,Washington Wizards,Washington Wizards,Golden State Warriors
1309,1309,858329,2023-03-06,123,4,False,2022,108,26,19,New Orleans Pelicans,New Orleans Pelicans,Sacramento Kings
1310,1310,858235,2023-02-15,117,4,False,2022,113,12,5,Chicago Bulls,Chicago Bulls,Indiana Pacers
1311,1311,858350,2023-03-09,134,5,False,2022,125,12,11,Houston Rockets,Houston Rockets,Indiana Pacers
1312,1312,858346,2023-03-09,103,4,False,2022,113,9,4,Charlotte Hornets,Charlotte Hornets,Detroit Pistons
1313,1313,858247,2023-02-23,133,4,False,2022,116,26,25,Portland Trail Blazers,Portland Trail Blazers,Sacramento Kings
1314,1314,858308,2023-03-03,130,4,False,2022,103,21,29,Utah Jazz,Utah Jazz,Oklahoma City Thunder
1315,1315,858355,2023-03-10,128,4,False,2022,120,27,8,Denver Nuggets,Denver Nuggets,San Antonio Spurs
1316,1316,858385,2023-03-14,117,4,False,2022,97,30,9,Detroit Pistons,Detroit Pistons,Washington Wizards
1317,1317,858386,2023-03-14,125,4,False,2022,110,28,8,Denver Nuggets,Denver Nuggets,Toronto Raptors
1318,1318,858406,2023-03-17,127,4,False,2022,119,1,10,Golden State Warriors,Golden State Warriors,Atlanta Hawks
1319,1319,890550,2023-04-11,105,4,False,2022,116,16,1,Atlanta Hawks,Atlanta Hawks,Miami Heat
1320,1320,890551,2023-04-11,108,5,False,2022,102,14,18,Minnesota Timberwolves,Minnesota Timberwolves,Los Angeles Lakers
1321,1321,890552,2023-04-12,105,4,False,2022,109,28,5,Chicago Bulls,Chicago Bulls,Toronto Raptors
1322,1322,890553,2023-04-12,118,4,False,2022,123,19,21,Oklahoma City Thunder,Oklahoma City Thunder,New Orleans Pelicans
1323,1323,890554,2023-04-15,121,4,True,2022,101,23,3,Brooklyn Nets,Brooklyn Nets,Philadelphia 76ers
1324,1324,858382,2023-03-14,108,4,False,2022,123,19,14,Los Angeles Lakers,Los Angeles Lakers,New Orleans Pelicans
1325,1325,858381,2023-03-14,121,4,False,2022,107,21,3,Brooklyn Nets,Brooklyn Nets,Oklahoma City Thunder
1326,1326,890555,2023-04-15,97,4,True,2022,101,6,20,New York Knicks,New York Knicks,Cleveland Cavaliers
1327,1327,890556,2023-04-15,126,4,True,2022,123,26,10,Golden State Warriors,Golden State Warriors,Sacramento Kings
1328,1328,890557,2023-04-16,110,4,True,2022,115,24,13,LA Clippers,LA Clippers,Phoenix Suns
1329,1329,858428,2023-03-20,134,4,False,2022,140,20,18,Minnesota Timberwolves,Minnesota Timberwolves,New York Knicks
1330,1330,858425,2023-03-20,115,4,False,2022,109,4,12,Indiana Pacers,Indiana Pacers,Charlotte Hornets
1331,1331,858437,2023-03-22,115,4,False,2022,127,29,25,Portland Trail Blazers,Portland Trail Blazers,Utah Jazz
1332,1332,858503,2023-03-31,111,4,False,2022,123,18,14,Los Angeles Lakers,Los Angeles Lakers,Minnesota Timberwolves
1333,1333,891700,2023-04-15,112,4,True,2022,99,2,1,Atlanta Hawks,Atlanta Hawks,Boston Celtics
1334,1334,891774,2023-04-16,112,4,True,2022,128,15,14,Los Angeles Lakers,Los Angeles Lakers,Memphis Grizzlies
1335,1335,858387,2023-03-14,104,4,False,2022,116,24,17,Milwaukee Bucks,Milwaukee Bucks,Phoenix Suns
1336,1336,858526,2023-04-02,128,4,False,2022,102,22,9,Detroit Pistons,Detroit Pistons,Orlando Magic
1337,1337,892493,2023-04-17,96,4,True,2022,84,23,3,Brooklyn Nets,Brooklyn Nets,Philadelphia 76ers
1338,1338,892494,2023-04-17,114,4,True,2022,106,26,10,Golden State Warriors,Golden State Warriors,Sacramento Kings
1339,1339,892495,2023-04-18,119,4,True,2022,106,2,1,Atlanta Hawks,Atlanta Hawks,Boston Celtics
1340,1340,892496,2023-04-18,107,4,True,2022,90,6,20,New York Knicks,New York Knicks,Cleveland Cavaliers
1341,1341,858528,2023-04-02,117,4,False,2022,104,17,23,Philadelphia 76ers,Philadelphia 76ers,Milwaukee Bucks
1342,1342,858389,2023-03-15,128,5,False,2022,137,27,7,Dallas Mavericks,Dallas Mavericks,San Antonio Spurs
1343,1343,892497,2023-04-18,123,4,True,2022,109,24,13,LA Clippers,LA Clippers,Phoenix Suns
1344,1344,858390,2023-03-15,102,4,False,2022,104,18,2,Boston Celtics,Boston Celtics,Minnesota Timberwolves
1345,1345,892498,2023-04-19,103,4,True,2022,93,15,14,Los Angeles Lakers,Los Angeles Lakers,Memphis Grizzlies
1346,1346,892499,2023-04-20,97,4,True,2022,102,3,23,Philadelphia 76ers,Philadelphia 76ers,Brooklyn Nets
1347,1347,892500,2023-04-20,114,4,True,2022,97,10,26,Sacramento Kings,Sacramento Kings,Golden State Warriors
1348,1348,892501,2023-04-20,124,4,True,2022,129,13,24,Phoenix Suns,Phoenix Suns,LA Clippers
1349,1349,892502,2023-04-21,130,4,True,2022,122,1,2,Boston Celtics,Boston Celtics,Atlanta Hawks
1350,1350,892503,2023-04-21,99,4,True,2022,79,20,6,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks
1351,1351,892504,2023-04-22,88,4,True,2022,96,3,23,Philadelphia 76ers,Philadelphia 76ers,Brooklyn Nets
1352,1352,892505,2023-04-22,111,4,True,2022,101,14,15,Memphis Grizzlies,Memphis Grizzlies,Los Angeles Lakers
1353,1353,892506,2023-04-22,100,4,True,2022,112,13,24,Phoenix Suns,Phoenix Suns,LA Clippers
1354,1354,892507,2023-04-23,121,4,True,2022,129,1,2,Boston Celtics,Boston Celtics,Atlanta Hawks
1355,1355,892508,2023-04-23,102,4,True,2022,93,20,6,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks
1356,1356,892509,2023-04-23,126,4,True,2022,125,10,26,Sacramento Kings,Sacramento Kings,Golden State Warriors
1357,1357,892511,2023-04-24,117,5,True,2022,111,14,15,Memphis Grizzlies,Memphis Grizzlies,Los Angeles Lakers
1358,1358,892512,2023-04-25,117,4,True,2022,119,2,1,Atlanta Hawks,Atlanta Hawks,Boston Celtics
1359,1359,892513,2023-04-25,136,4,True,2022,130,24,13,LA Clippers,LA Clippers,Phoenix Suns
1360,1360,892514,2023-04-26,95,4,True,2022,106,6,20,New York Knicks,New York Knicks,Cleveland Cavaliers
1361,1361,892515,2023-04-26,116,4,True,2022,99,15,14,Los Angeles Lakers,Los Angeles Lakers,Memphis Grizzlies
1362,1362,892516,2023-04-26,116,4,True,2022,123,26,10,Golden State Warriors,Golden State Warriors,Sacramento Kings
1363,1363,892517,2023-04-27,120,4,True,2022,128,1,2,Boston Celtics,Boston Celtics,Atlanta Hawks
1364,1364,892528,2023-04-30,100,4,True,2022,120,26,10,Golden State Warriors,Golden State Warriors,Sacramento Kings
1365,1365,894221,2023-04-14,102,4,False,2022,91,16,5,Chicago Bulls,Chicago Bulls,Miami Heat
1366,1366,894953,2023-04-14,120,4,False,2022,95,18,21,Oklahoma City Thunder,Oklahoma City Thunder,Minnesota Timberwolves
1367,1367,906726,2023-04-16,117,4,True,2022,130,17,16,Miami Heat,Miami Heat,Milwaukee Bucks
1368,1368,906734,2023-04-19,138,4,True,2022,122,17,16,Miami Heat,Miami Heat,Milwaukee Bucks
1369,1369,906741,2023-04-22,121,4,True,2022,99,16,17,Milwaukee Bucks,Milwaukee Bucks,Miami Heat
1370,1370,906748,2023-04-24,119,4,True,2022,114,16,17,Milwaukee Bucks,Milwaukee Bucks,Miami Heat
1371,1371,906753,2023-04-26,126,5,True,2022,128,17,16,Miami Heat,Miami Heat,Milwaukee Bucks
1372,1372,907511,2023-04-16,109,4,True,2022,80,8,18,Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets
1373,1373,907520,2023-04-19,122,4,True,2022,113,8,18,Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets
1374,1374,907527,2023-04-21,111,4,True,2022,120,18,8,Denver Nuggets,Denver Nuggets,Minnesota Timberwolves
1375,1375,907534,2023-04-23,114,5,True,2022,108,18,8,Denver Nuggets,Denver Nuggets,Minnesota Timberwolves
1376,1376,907540,2023-04-25,112,4,True,2022,109,8,18,Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets
1377,1377,892521,2023-04-28,125,4,True,2022,85,14,15,Memphis Grizzlies,Memphis Grizzlies,Los Angeles Lakers
1378,1378,892522,2023-04-28,99,4,True,2022,118,10,26,Sacramento Kings,Sacramento Kings,Golden State Warriors
1379,1379,972853,2023-05-01,115,4,True,2022,119,2,23,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics
1380,1380,972856,2023-05-03,121,4,True,2022,87,2,23,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics
1381,1381,972857,2023-05-05,102,4,True,2022,114,23,2,Boston Celtics,Boston Celtics,Philadelphia 76ers
1382,1382,970431,2023-04-30,101,4,True,2022,108,20,16,Miami Heat,Miami Heat,New York Knicks
1383,1383,970433,2023-05-02,111,4,True,2022,105,20,16,Miami Heat,Miami Heat,New York Knicks
1384,1384,970435,2023-05-06,105,4,True,2022,86,16,20,New York Knicks,New York Knicks,Miami Heat
1385,1385,972860,2023-05-07,116,5,True,2022,115,23,2,Boston Celtics,Boston Celtics,Philadelphia 76ers
1386,1386,970437,2023-05-08,109,4,True,2022,101,16,20,New York Knicks,New York Knicks,Miami Heat
1387,1387,970439,2023-05-10,112,4,True,2022,103,20,16,Miami Heat,Miami Heat,New York Knicks
1388,1388,970441,2023-05-12,96,4,True,2022,92,16,20,New York Knicks,New York Knicks,Miami Heat
1389,1389,972863,2023-05-09,103,4,True,2022,115,2,23,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics
1390,1390,972866,2023-05-11,86,4,True,2022,95,23,2,Boston Celtics,Boston Celtics,Philadelphia 76ers
1391,1391,967800,2023-04-29,125,4,True,2022,107,8,24,Phoenix Suns,Phoenix Suns,Denver Nuggets
1392,1392,967805,2023-05-01,97,4,True,2022,87,8,24,Phoenix Suns,Phoenix Suns,Denver Nuggets
1393,1393,967806,2023-05-05,121,4,True,2022,114,24,8,Denver Nuggets,Denver Nuggets,Phoenix Suns
1394,1394,967807,2023-05-07,129,4,True,2022,124,24,8,Denver Nuggets,Denver Nuggets,Phoenix Suns
1395,1395,967808,2023-05-09,118,4,True,2022,102,8,24,Phoenix Suns,Phoenix Suns,Denver Nuggets
1396,1396,967809,2023-05-11,100,4,True,2022,125,24,8,Denver Nuggets,Denver Nuggets,Phoenix Suns
1397,1397,972869,2023-05-14,112,4,True,2022,88,2,23,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics
1398,1398,1011165,2023-06-01,104,4,True,2022,93,8,16,Miami Heat,Miami Heat,Denver Nuggets
1399,1399,1011166,2023-06-04,108,4,True,2022,111,8,16,Miami Heat,Miami Heat,Denver Nuggets
1400,1400,1011167,2023-06-07,94,4,True,2022,109,16,8,Denver Nuggets,Denver Nuggets,Miami Heat
1401,1401,1011168,2023-06-09,95,4,True,2022,108,16,8,Denver Nuggets,Denver Nuggets,Miami Heat
1402,1402,1011169,2023-06-12,94,4,True,2022,89,8,16,Miami Heat,Miami Heat,Denver Nuggets
1403,1403,981609,2023-05-02,112,4,True,2022,117,10,14,Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors
1404,1404,981611,2023-05-04,127,4,True,2022,100,10,14,Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors
1405,1405,981615,2023-05-06,127,4,True,2022,97,14,10,Golden State Warriors,Golden State Warriors,Los Angeles Lakers
1406,1406,981619,2023-05-08,104,4,True,2022,101,14,10,Golden State Warriors,Golden State Warriors,Los Angeles Lakers
1407,1407,981623,2023-05-10,121,4,True,2022,106,10,14,Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors
1408,1408,981627,2023-05-12,122,4,True,2022,101,14,10,Golden State Warriors,Golden State Warriors,Los Angeles Lakers
1409,1409,1007815,2023-05-16,132,4,True,2022,126,8,14,Los Angeles Lakers,Los Angeles Lakers,Denver Nuggets
1410,1410,1007816,2023-05-17,116,4,True,2022,123,2,16,Miami Heat,Miami Heat,Boston Celtics
1411,1411,1007817,2023-05-18,108,4,True,2022,103,8,14,Los Angeles Lakers,Los Angeles Lakers,Denver Nuggets
1412,1412,1007818,2023-05-19,105,4,True,2022,111,2,16,Miami Heat,Miami Heat,Boston Celtics
1413,1413,1007819,2023-05-20,108,4,True,2022,119,14,8,Denver Nuggets,Denver Nuggets,Los Angeles Lakers
1414,1414,1007820,2023-05-21,128,4,True,2022,102,16,2,Boston Celtics,Boston Celtics,Miami Heat
1415,1415,1007821,2023-05-22,111,4,True,2022,113,14,8,Denver Nuggets,Denver Nuggets,Los Angeles Lakers
1416,1416,1007822,2023-05-23,99,4,True,2022,116,16,2,Boston Celtics,Boston Celtics,Miami Heat
1417,1417,1007824,2023-05-25,110,4,True,2022,97,2,16,Miami Heat,Miami Heat,Boston Celtics
1418,1418,1007826,2023-05-27,103,4,True,2022,104,16,2,Boston Celtics,Boston Celtics,Miami Heat
1419,1419,1007828,2023-05-29,84,4,True,2022,103,2,16,Miami Heat,Miami Heat,Boston Celtics
